distance_nm,estimated_cost_usd,delay_hours,weather_severity,congestion_score,incident_score,risk_score
30,17313.66853251716,4.7376587068256875,0.2840308137457396,0.14272154921691815,0.1347538914836686,12.7582641535538
30,19879.817204150233,4.88192652210733,0.20721295077138696,0.2864608749123437,0.11861409690837632,16.08755169761157
30,18278.12563769655,4.481972457733557,0.09765025073781351,0.37151307619475793,0.11759973471774121,15.692152713014645
30,19860.68518011249,5.775360355130392,0.3463302891219562,0.20734843348125787,0.04881987738002019,13.913263256810396
30,21131.231931676804,4.4469103108287005,0.26351509468144046,0.3233332763481472,0.0,18.44784763146651
30,19182.98322665881,4.715184157128226,0.39967308916917865,0.6996634959208795,0.1331527546620797,33.036732845517726
30,21405.639122424454,3.064836239640991,0.1187058904689674,0.30015712877843775,0.05103225607521536,12.334632509985731
30,17971.772838185752,5.0167202791194345,0.18413651629613118,0.22572154966090258,0.0,12.073533949821464
30,17650.34814263775,5.748035535412823,0.3767929913579883,0.3656329425767463,0.1786191608818446,23.272468437021953
30,18197.975024783107,5.424754416192906,0.12747739354642468,0.6054163678922198,0.03428906566204912,20.686093432691685
30,17237.029250766715,5.80813071014689,0.23849509661058632,0.33120345228102915,0.09673899790916528,16.820452030179638
30,21811.992692534703,5.2458240583708475,0.07743942362327519,0.19664749108164567,0.11380703341776957,9.9853454469981
30,18554.043691904375,4.984983789503284,0.2285826139602543,0.506720209004819,0.1175506001091085,23.218260748267113
30,16973.374974192364,3.7229117250170543,0.35357559919959924,0.3719881324666287,0.0020424774623599845,25.25475426521866
30,17437.53839400181,5.623686122512393,0.18204807867173994,0.30401752146368144,0.21691554337937619,16.577931304852523
30,16287.79861256167,3.4316925076537523,0.2643326794689045,0.3026473852568492,0.0995902506623943,22.70775778717288
30,20573.853344550185,4.5189897948618984,0.20905849069017457,0.42727265519322294,0.0,12.453439157921352
30,17025.663834811076,5.216952011746625,0.11218476330712493,0.30990518711590254,0.17327220338848104,14.152504431737022
30,18004.611229356946,5.86686977114091,0.1672326905638039,0.4703309390365525,0.14304923496031408,17.778184224247116
30,17084.13946150265,3.3176922112522598,0.17761411831195006,0.37909961495254657,0.11412586867629688,18.094260672665992
30,19144.504089798334,5.413082746838912,0.45174740375339206,0.5752213533538004,0.0317405319552944,26.787763823983624
30,17665.636674388534,5.390451264975486,0.23156050035903405,0.494702434506588,0.041673292980511326,19.051818365155917
30,21665.19098003965,4.955793076739923,0.0937585588140437,0.28646726871607114,0.02985113774659294,5.774511554303338
30,16863.25190308099,5.449706290271731,0.4129247112028298,0.19550929024711627,0.01225715372362883,15.509479308216369
30,17106.3931777182,3.9310040217722233,0.16317510432119695,0.39098666611286115,0.2382958115524474,23.229727820774954
30,16333.232502919573,3.346470190996065,0.24347660744666189,0.30486127145238806,0.08929416283871672,16.687321185793937
30,18679.87187804178,5.04214358039852,0.2232169889626256,0.28336073374171805,0.13772308180361112,18.9403067182807
30,17343.4399804581,3.1304251860383756,0.20531553475778674,0.3500101271709697,0.04227535731657221,24.074708399963935
30,18553.7690722953,3.147762359782782,0.4093168308930595,0.5388025882970291,0.13086772420452006,29.990462413475452
30,16824.41279195322,5.774525607054186,0.08875885280165821,0.49293715437066377,0.12101993801177108,19.688371372280265
30,20247.64463877195,5.338432622313986,0.2454420338214363,0.2167483178702626,0.062278015404004086,14.205614648409252
30,19115.636003239153,5.572716432367672,0.1896511731934039,0.31976271461517375,0.1122050009681975,15.988708982636442
30,18826.403022147773,4.433631822071238,0.2176512421372447,0.3855192787624519,0.07024683349429682,22.860744859906198
30,20520.183076372457,4.138392239180787,0.04661385950838623,0.45365936164378257,0.07371798215016849,12.141191446494206
30,19573.23917592902,3.9850836150140663,0.33000445946989587,0.41991862903852484,0.23858492843279555,32.55856284588337
30,18015.380369349507,4.898752887802862,0.2438993158738299,0.44935858121564703,0.07627432371722334,23.04699541101696
30,16799.103213848586,4.843139221625759,0.08216963768851344,0.4438820410901193,0.08474791539958725,20.021539608338237
30,21245.570309336108,5.876640737727241,0.2730774691138645,0.1613551693216111,0.09464374616814394,20.473073098606896
30,19917.478140757346,3.7601500615175616,0.26375338108976965,0.26612834857055045,0.01890261068476809,13.317028872410697
30,19492.580185732677,4.397955458943682,0.2312009471551244,0.48863744433280354,0.1487009177779552,22.783236634497573
30,16954.321607557074,5.793708707070305,0.24138902853726932,0.5439451617981448,0.0,14.893850043187584
30,20428.757903844136,5.32296424842553,0.34759490480535093,0.394202793524079,0.1677267188674723,28.574670556509997
30,18180.971875286858,4.0925760533161615,0.22328780201371684,0.3781281071238435,0.12162745914253807,18.794948763970403
30,20797.01996466748,4.149959468332229,0.23833938643534952,0.46997890962923533,0.01531711344172726,16.19913197948125
30,22415.778733023228,4.129078420442479,0.11777499827096798,0.37427674301974323,0.16755081523882562,19.432448697193788
30,16968.10657351121,4.911221651973623,0.2841820066890062,0.41649398015889116,0.2862122480276868,31.942370016702316
30,18060.761859667768,5.476198533588963,0.15423005690431746,0.36294565332116396,0.20476405478884216,14.291291388491114
30,16896.706989275495,5.343882106294547,0.12058637099745761,0.4027563927220392,0.14193502742502168,9.892014028947818
30,22494.359801987703,3.3192585956141487,0.20543535853903824,0.2933868759633997,0.13675086173732895,15.360767544198719
30,17717.21676565923,3.0869985096134083,0.2138241432058682,0.4412159702451024,0.11833690992920548,19.495215970398466
30,16427.825076116587,4.96880711798247,0.21967760966569574,0.44846341705009024,0.06850070622203423,18.630248291305485
30,21551.27571041536,3.7156584618821653,0.28295190420240734,0.11083275547350127,0.0,10.292389930611431
30,21479.275377528913,5.094362351935912,0.27494338997277407,0.31581391203409104,0.11582320655534817,19.482725971236306
30,20828.112879191518,3.4656389773232728,0.3353585889569397,0.3610551990120931,0.03300814209380304,17.47920781564262
30,16543.351984445162,4.834630817931209,0.16419833119255708,0.4464302023254322,0.2376615864932787,18.94692152789903
30,16777.842336692447,3.5193835392675097,0.24746970884632022,0.3342696019174728,0.0,13.942528881241946
30,19806.202844739415,4.90922502632333,0.09302475887103101,0.27148600679749335,0.13423123525559338,14.065179138635022
30,20290.168878045446,5.099327833767198,0.3320661655528167,0.30886566189627446,0.0,21.41980132912314
30,16951.070415045793,4.422506188447855,0.23833771131824705,0.3342634963755986,0.12790207152370361,19.31484925561103
30,20198.163439735057,4.832962641109885,0.21601905933170754,0.4791488188959663,0.03234711737861223,19.318858313744187
30,16427.17695594739,3.9511227339517134,0.11666311940505943,0.1592519008029237,0.0,6.607657143415425
30,20622.61374099534,4.6973157012957625,0.3937231162429517,0.4827192043888757,0.023032710692669822,23.528877319433988
30,18917.934629633306,4.6474331507990385,0.21853256494153822,0.42430053403704715,0.07285932128927877,18.593247508428473
30,22002.66034295971,5.659208660171123,0.45976737265958323,0.376769569115033,0.21465716052849382,30.201003662499936
30,19313.09237305977,5.512147087035206,0.18295924188357957,0.25646211239294964,0.13442410871660426,17.700032632712933
30,18305.01925515974,3.841834308400968,0.2665585236313429,0.48023444053350917,0.1293225125789784,22.101413635345917
30,21596.25254851972,5.48152027356206,0.29355471254651494,0.13023126989418515,0.0731514105505083,19.46067392807538
30,22238.103839676125,4.094758083234757,0.28951849819716863,0.26366237200582515,0.0,22.893806389349923
30,18643.40267953099,5.116219096452038,0.24348842714636476,0.28285132567406124,0.1372064167600245,18.87098591170312
30,17245.213267622163,3.4912539127748876,0.19138993481789515,0.44489673460280965,0.1275716180988842,22.31316844594801
30,17092.05409798328,5.970964992978818,0.3628936947623992,0.2335820576418305,0.02898434754283523,22.77389189308282
30,19156.759685399527,4.3013370819677785,0.15574642881078163,0.5246054691524853,0.11051886534443618,18.409984344954594
30,18039.97378098153,3.6985568548311187,0.10588779040750418,0.2961722950365975,0.1361867160514511,12.305162507855028
30,21514.606824004008,3.731002362167141,0.3147812660733564,0.0626887634119434,0.03707473799166651,14.334338113420095
30,18509.63282507546,3.174325445164342,0.18207733745502452,0.31959469172623817,0.08726521028959514,17.683250720522416
30,21567.697756351365,5.3058827683781375,0.2662665970385484,0.3962045525187321,0.14452267542010105,21.604542406016815
30,19342.546838748356,4.021772386774573,0.16929167816654234,0.2595766903571146,0.017418986353773064,10.320516205041194
30,17318.291469352895,4.892496721094227,0.11112026867690816,0.3415183542017514,0.12674361027981718,17.488491895664502
30,18137.470956250952,4.3446219847706145,0.27394126723009476,0.33084220310935797,0.04776670842682304,13.532067560467127
30,22385.37746951797,4.901309319207789,0.19320197440155953,0.3814442974489257,0.028024417080979705,19.50673990288796
30,22268.23070836109,5.1620878401550545,0.3247949985059432,0.3196979198836442,0.12907634702712587,21.032269959174606
30,19684.553955191037,4.320266098582106,0.09278669785731408,0.43572757791567907,0.2597837224598395,20.69938463840223
1400,488247.5800764845,46.81134443082374,0.511111614849962,0.2533150824952116,0.16992288978455536,30.121720827471236
1400,522874.40491575416,40.22189302905646,0.18482408518207324,0.24627169517850017,0.11611147148313293,18.61369484035189
1400,459652.8713902513,29.290120352419464,0.17250379403578714,0.4618492483480973,0.10379688901154796,18.943184596875202
1400,385158.67543013615,37.062963215281826,0.40411316108045314,0.4915511778804324,0.18584794911489627,29.300646674612288
1400,486696.4258660469,50.3673267975029,0.3735276111588263,0.2291518677521128,0.18570577180344508,28.887503649026872
1400,378661.5183661299,50.169383224870224,0.37416445216767513,0.3263227838328524,0.26609430792168515,31.92025024445554
1400,476727.08290181117,51.18214179735981,0.2880334065871386,0.4565363552079915,0.10732381222682204,22.868959633845034
1400,464777.0768798229,35.07147858021045,0.10872196690705094,0.5933124394014273,0.35394623620856025,28.112026716454828
1400,428263.2599662121,29.2899129633656,0.32137770501593305,0.37720913907732917,0.06092895664625213,18.601549945202166
1400,398112.72787035507,38.014432680544616,0.41991967316948875,0.646322197833507,0.1637568265949648,37.282829250384104
1400,397751.93625702005,40.41674809551944,0.17693283944927815,0.4197268843572763,0.11876288404297519,26.174573827294047
1400,471277.4189479142,39.23855774550441,0.23962593022179923,0.4704711000163351,0.1755520211032983,29.66237458895864
1400,419827.5086414383,41.60312919751368,0.3176208295713399,0.19696448209962844,0.14859497388180432,22.34926104426392
1400,487120.73856444255,41.297635492696955,0.17943477839844824,0.20612099928151867,0.18856534684204201,21.479011519296577
1400,400849.9099202631,35.70729337355396,0.37723697552742397,0.31433502111562195,0.04465358311534068,30.762773575962417
1400,448009.82436224865,38.83642898177321,0.39201885987249374,0.4465243769514418,0.13664576559131478,33.447517077089806
1400,392978.44112523814,42.178609810914445,0.2978677081362715,0.34775110324672454,0.11167174632704158,22.46295325061306
1400,519086.8547823954,27.967754288290408,0.30752262722069085,0.4376892668643759,0.13033907999896788,23.345522263644572
1400,453864.9067847955,39.28818174511758,0.2717583666038554,0.12155727851366266,0.07290892445049567,20.433262897159736
1400,480633.8896646573,28.634268172316474,0.32549393488092976,0.2763023535674616,0.14544363670291768,20.981632650120783
1400,394474.34453680855,27.044839107219612,0.4058548959274223,0.373415666112304,0.20179877525675793,26.974205550647657
1400,441405.07196152804,35.993542347287224,0.3487915349211732,0.3747171982764212,0.052728726071669535,23.030729440629997
1400,448539.9198810066,33.54703703176499,0.247771971835267,0.38845852756920013,0.24024150858794419,23.557127349159117
1400,445733.1319702163,28.31137082586787,0.4961178866720329,0.4339104379503156,0.21138537923689815,36.14290586109593
1400,379361.1879277051,51.80822622532843,0.35582743309354464,0.4658486582636952,0.13498632072572384,31.744236423840878
1400,461674.1714133095,33.52425053595532,0.43070082819444705,0.20561536067298763,0.0,18.80117966852315
1400,401923.29245742876,43.716215333528304,0.1640164593454371,0.4118841785208641,0.22446705810804235,22.782932067668185
1400,466703.39478699834,39.270350618063766,0.2606869378415137,0.40137415500047857,0.12605882368917948,29.252313372257518
1400,466307.88607280847,48.57876510052026,0.4636048683555428,0.2894979522629047,0.2184015459437823,35.7461098721729
1400,428932.3623448556,27.80553879269183,0.4135371142861277,0.48880170835652026,0.2009525026697768,32.919548419104444
1400,424621.5161561069,46.941670434349334,0.29438080411508744,0.24641908508319757,0.2845453295440659,27.88079350429908
1400,403422.7586569855,45.71357652710194,0.48506251209526563,0.4014463816722191,0.16622378215182235,33.459665632961695
1400,463941.9086177224,53.81328371212367,0.21973478831655352,0.3938563465820084,0.14362163489145532,23.601494072343783
1400,418158.5171506288,43.78838480624043,0.37487873098010827,0.40530548537250377,0.1337668812163562,26.19099619859903
1400,380669.5999554115,49.57861977475023,0.22496844610768532,0.4613466177457042,0.1813011727946588,29.005898298960116
1400,459370.5034931729,43.4907935973563,0.4559223738896321,0.5231004211462287,0.15311305655211677,35.221037599744086
1400,522562.31017096183,47.47740040398837,0.3879280034365163,0.5544797333926079,0.23799837202736668,34.22357617811795
1400,437970.33026300307,41.046211810241836,0.37172311948105247,0.3757500105532715,0.10376847135378753,24.806475872851863
1400,519347.7955425318,31.03310222194007,0.38114528343034393,0.35176089038449543,0.16952835111826817,26.569085000800758
1400,507119.7628701879,46.8043624231964,0.4937776939916462,0.26055045847188557,0.0,25.926198414403245
1400,461780.27134030435,48.13992351070429,0.3382389144574879,0.5457027794714202,0.0,22.776071476300555
1400,408046.41296097013,29.696286883339695,0.31201934882101046,0.3096529699325655,0.07845231631379769,27.464280467430154
1400,508472.9500077423,46.42143840965223,0.3164060774959852,0.6286072256877364,0.15284611815876997,31.945986169498354
1400,466460.8891125531,38.04677939586952,0.3865474472642834,0.7814624415241043,0.21810284598758312,37.51833622289995
1400,397272.9778748543,37.64088853001421,0.30102498170987907,0.5090321631870534,0.1524868470216922,29.182916840554615
1400,392541.9022504089,33.5771121246824,0.3924965897436149,0.1675639680753502,0.2033258134887627,25.69205628185448
1400,454735.8083008773,32.015685641519354,0.3583981003314454,0.3167792602513263,0.21648254861343796,26.220157052307222
1400,473920.3225106415,52.90197338616143,0.34534127296606604,0.43346371415766866,0.06936856403011642,20.80653566724152
1400,506876.487197899,47.649695920395324,0.15414085596029686,0.39852168484848266,0.13232261457709166,21.3942064074431
1400,398255.6497813874,28.939197793577875,0.44476496098483,0.26666741188989307,0.056242272567936416,28.769192074923232
1400,457727.56713842414,43.652416835087344,0.3068660561760489,0.09979601870084148,0.013680570991169955,15.104104429903826
1400,486064.02584538615,42.7741522216529,0.35385811229809166,0.3625904403013064,0.23394716884347255,31.23059202840754
1400,408401.5885445627,47.85353066721334,0.19643579300738803,0.4467630046384003,0.15820425469810134,22.08269468644614
1400,502432.3448019897,34.142574901085396,0.5560298170524078,0.3729482260926281,0.047838684402381745,28.80702985237206
1400,503146.1934621239,46.17662043607164,0.3897033300015491,0.466669850638015,0.10022658397965933,33.59754737369775
1400,516182.79458870465,31.35385969700195,0.4029413407125722,0.5636114454502839,0.0,28.30054640217798
1400,456875.4979958322,41.303132986927444,0.29285507808032624,0.38006105896603215,0.30057399041632393,29.236717284195446
1400,518121.2121610628,40.014830508831466,0.3575713287956833,0.4007220016523286,0.18586592527785276,30.035016070400143
1400,395486.1366788111,27.811473626551827,0.4089546886035602,0.261896258897732,0.14296986060675035,26.865837976994502
1400,456187.255427872,37.812183621622516,0.43863939595679524,0.4588920050792583,0.24602450066074572,35.80908693177557
1400,400472.9369525714,39.65650101937672,0.056940562414722395,0.445946288366206,0.0,15.327258514608625
1400,469538.18551326665,48.45033982338888,0.23375712198600693,0.31454775497452736,0.25964327908913054,25.67851017331511
1400,471935.0064418322,38.82571927885006,0.39080361768812666,0.594024927819833,0.16048216929547357,33.20754400971752
1400,396967.41840576014,39.373075121485876,0.21352583477984344,0.3693001514391012,0.09062463248020505,19.69841272911428
1400,484748.4788724335,35.61722535441789,0.33938180693774234,0.42677464220873995,0.19934513597518239,32.48910908017973
1400,428378.9054849785,52.65164955485981,0.30876631277952693,0.22997894888837514,0.18550501675064837,25.292578051704204
1400,509195.69038403704,39.14008258741238,0.4235583092428373,0.44492637420475156,0.20055851870091163,31.788968719580968
1400,486561.0747649345,36.89105819102648,0.3017209841275355,0.5044666731303672,0.2683419608539384,31.21517709735001
1400,439637.2452253881,51.491330826556734,0.3852720163026343,0.49201874461410927,0.15969423594395696,31.512441144443137
1400,391483.38082167396,30.396789494431705,0.27707130636263383,0.350263232099697,0.2007128302186994,27.25422247257526
1400,407078.047547102,35.816764752138056,0.31251585371023904,0.49074977963557675,0.18030740827667155,27.450876727206204
1400,418447.42126345186,30.49279569337341,0.18449046568148159,0.27459475484964374,0.06831638714573424,15.512696891963646
1400,457685.61813775566,32.46810501395302,0.41197019654824785,0.44078504334312446,0.1752838296515429,24.79271786096277
1400,425112.20076666836,43.88791023667628,0.31355617477355385,0.13837479226126315,0.15288479414382364,25.085804476611536
1400,506640.8191584092,37.8016590456384,0.3702775048252367,0.33995667071237207,0.18881288900365903,31.27172465640472
1400,458048.61510007695,35.69982319321933,0.29422286540105763,0.49668143670910014,0.2041921094953842,31.237882503856028
1400,513809.5514262804,51.642139551899476,0.36019258873726573,0.30852118503668174,0.0812635185139544,21.93030133734735
1400,448649.321748519,47.5899324829913,0.393751224861987,0.2509893365345929,0.13367451324489207,22.058864655796626
1400,464136.32199212007,33.96082706196357,0.49720145664901333,0.41798108967847364,0.18289375344127706,33.48547141953537
1400,379103.53382159997,31.527887031300086,0.4954050181457458,0.34522346269303333,0.24057876577433981,30.821514556886314
1400,395008.5125944861,47.90706933194238,0.39550237203475197,0.5734151148311841,0.14381150561433168,32.33270599221015
1400,469091.27331756963,38.41560897876343,0.1907205740278472,0.29045464159374074,0.16814288368873082,18.68962462723686
1400,417782.9263838165,48.34992529519183,0.493530015664544,0.4292502976481978,0.13790018826028994,33.74424559062795
1400,440253.82301790913,31.761622260218047,0.309166683717333,0.23222684082413794,0.026509983798233466,17.06048467457882
1400,524915.0206559557,53.78513414925747,0.35085056267231535,0.4953918703498753,0.16442911544211186,30.60850198260094
1400,445797.7062181233,35.59481246598355,0.5079185502981631,0.4593467986387424,0.2278930809075272,38.42291581507342
1400,500321.651066452,48.26152461505056,0.4098347047074883,0.46235926880158035,0.06221298603623651,26.487067487258155
1400,450214.84461953084,48.63751471375352,0.48035650678080877,0.5008264195233038,0.268991863174869,37.609326167517104
1400,456474.4819512721,31.145189095474574,0.3602031297240574,0.4094786459608012,0.2406944383005361,27.60889361504403
1400,383121.23749114765,47.9148447948902,0.3950317278043813,0.4003730260222764,0.0900149329372386,27.119295833449257
1400,498999.3176626639,50.24162628775448,0.5271341242267683,0.3881864797230545,0.13048831118581297,32.85093431899103
1400,415845.43802062265,46.92053401487206,0.2814147323823357,0.5658049112053356,0.13680497796830252,28.727473406545872
1400,410220.81482235895,36.93341718598907,0.3411203552287499,0.4004555501945751,0.28750360024398874,29.790589810348525
1400,403775.9371837265,31.759866855597515,0.35145278819375686,0.48281253097168153,0.187846975842198,33.27108703371913
1400,443963.23755858385,44.64557529372837,0.36840578312715655,0.515518908698421,0.1718116210745703,31.92304734807846
1400,410457.2944177133,32.19211833394859,0.35013398467544865,0.576754428662749,0.0,25.309602010886696
1400,499796.3979513015,41.874536749240875,0.32453918302339696,0.21912092226723434,0.07118735741513389,26.37586325432108
1400,416247.14433541975,40.12718604180144,0.30882505823153505,0.3563700051631842,0.058063680224936465,19.6909909004735
1400,417792.42393978074,37.40497598314178,0.341514946833799,0.20797529811478274,0.08904204333517937,22.906455076917133
1400,378156.91735834384,28.78413869482366,0.21795110158429623,0.5025622876162674,0.08598306427185197,18.569070673438617
1450,457728.3690132447,53.872522911973135,0.2683802295418812,0.4938436490476521,0.16903723043796792,31.093170672330537
1450,416420.71969209163,45.19448276690959,0.2743345883600247,0.5400146174564333,0.27470347881505497,29.15894639676949
1450,413508.8140255485,40.54791997675377,0.4484918786733851,0.32300627389948355,0.01419670933666567,25.339162676376805
1450,440784.1283370591,30.075206670784986,0.2349436379594408,0.3690945045930589,0.0630130348469833,20.9273162986613
1450,402024.57410510693,54.99549869620732,0.38867590544047387,0.3913107038257292,0.10512346582511609,24.235036131665705
1450,500517.86299815285,52.792896061012584,0.11893813200196052,0.18002594664580712,0.024371282056151772,16.04154239039775
1450,435752.4686751143,39.93605147930423,0.3410982576900875,0.5439070590858192,0.04792824037563398,25.557002395116882
1450,462045.2518048854,56.39107310116251,0.35595403706161666,0.5179425310289799,0.07603579030959337,29.21310019356078
1450,416077.85252799216,37.65094035273786,0.33270098687893146,0.3548969003450503,0.12212682730608788,29.980179030564884
1450,451943.6100549469,40.14707725495132,0.4276980832198043,0.32984502806921473,0.2546868967630418,32.453968403583815
1450,454882.4982778809,37.88398009853643,0.25878506215430325,0.23307637682700807,0.10627483918269214,24.38754114948039
1450,439032.48626727617,37.640393080781166,0.22030890107033096,0.48623648910231254,0.06196867823936196,22.0967208209118
1450,419288.1153703016,39.58925627837928,0.47396480419310116,0.3921321025556495,0.19994690659795913,32.103521523453715
1450,476907.876625613,54.93388849931391,0.2950441162448417,0.43614013448412786,0.05311543081233702,26.20588247801881
1450,474136.1174749115,54.831161415544756,0.45369656539176445,0.6239213761483564,0.09000442481206916,34.905278360876146
1450,498890.72416396905,29.256174460373117,0.2400250550881135,0.6444084370963261,0.14909585202743703,21.748598010180316
1450,436772.76804528886,50.91951680606758,0.098589740513471,0.5455006386263729,0.12483747584938944,21.617766959447188
1450,503623.6394588899,33.07676690867018,0.5003509410401342,0.5489039543755035,0.13357652361142497,28.799616695805263
1450,415235.19856113754,52.885800468518504,0.32576404209211607,0.5514579730178225,0.0,23.214851658294428
1450,471941.09839405643,42.23026121382189,0.30534816268219,0.19987174140138309,0.1691416350685651,15.463971390413018
1450,404819.0620183897,40.402149840640305,0.20035813739976102,0.5979482320923236,0.0,24.44103213333892
1450,390607.5385069573,53.41852630554218,0.23248860478565386,0.4984744824882734,0.16523683353352744,27.898469533128406
1450,443698.4681851689,47.54742611266188,0.1514944520872564,0.5928496275952493,0.059159292154290825,17.658509694915512
1450,408013.3599539577,34.60830248136712,0.3228770028928938,0.5660959527510013,0.14343470587978333,31.91787145138592
1450,508749.9251772657,40.0423307526308,0.11220112340340921,0.3210280783418743,0.1901234883265216,24.667620781968214
1450,451568.4312642906,46.575681368051754,0.34685527785062026,0.5289465612519815,0.3368596421774661,37.472542763993594
1450,393080.08394074556,55.82316449020013,0.3438991029388895,0.38679415296645503,0.037408238435612196,22.524615181276662
1450,513040.09944006044,55.1724119073158,0.3915930302279599,0.43690258181263986,0.0997694842945735,30.28910871590019
1450,472400.9410891732,54.59872844954322,0.4912954807731752,0.5059413194636773,0.08990303169732283,33.01502184130247
1450,415499.2054967645,37.35364427481086,0.2622193467241728,0.559957372928948,0.0,24.411064450465954
1450,511917.88646343374,48.673550990441264,0.1873012089799136,0.6094357280219324,0.21965079681374983,31.290535827582623
1450,469124.19195919775,51.179974107258644,0.34048550876357087,0.2573674503440919,0.11805620929833475,24.732525184480647
1450,455688.7806142277,42.26374409994584,0.32912314168473794,0.6268333670703714,0.2180827127928544,33.25340709223861
1450,504370.41150278295,30.70692842992249,0.12479014272730288,0.46130196698787745,0.21990062179284053,20.01430326431946
1450,417975.87884845765,32.989415227548164,0.2328087976320323,0.6272872361004043,0.07659537439105399,31.26405160213717
1450,422572.2455252235,56.349992802559186,0.3602652446306499,0.42810001888196864,0.16604372079999158,29.03385516306482
1450,524323.5438424941,44.70423686905646,0.27959304849515654,0.39100132620414185,0.07354788778035322,25.03839040820014
1450,517052.5927935051,46.106983892409126,0.2991205310514428,0.5115839773292618,0.08649210048599693,30.41953659898934
1450,529326.8945995832,40.97848462176136,0.43679074507209703,0.34774094328412875,0.2983418888444779,34.36145668642029
1450,485305.37869593425,37.64092239017337,0.27827738417813236,0.42487094075524706,0.15124244770556136,22.957830228317498
1450,527968.7886257016,33.312881685962374,0.38244270623849796,0.560538089567375,0.17237276227582288,29.681830246590284
1450,452718.45714549534,42.98349807117997,0.213180656935922,0.25374441018505706,0.13895588892367597,11.022920580406765
1450,476239.97298801725,30.404534008991693,0.17526825303058308,0.58450087816838,0.06682991999494951,26.701361452528058
1450,521961.68342440005,41.86664475186116,0.28559723399453235,0.4848048475780242,0.3060623833505348,30.223257610581427
1450,451439.56445808546,50.78007585585744,0.2674454988480468,0.5111877898171843,0.1115820692599303,26.163898736996877
1450,488114.0553864172,47.3820934394367,0.5299589093037319,0.46088910765026075,0.2628254715379782,36.88209392790812
1450,497854.25051391777,42.914225970168125,0.2146240777412588,0.5051647146017985,0.1990842593972252,22.688315280251494
1450,481337.1599090234,34.159634410642276,0.15728635978137587,0.2378853464472743,0.128758828755767,10.087946118199492
1450,410240.6747473324,55.74732979639493,0.2809239539665451,0.43046412040408716,0.2876799000180351,36.0126566146196
1450,493577.7118533166,50.1755616478012,0.3449978341346548,0.5175975688219709,0.12916675496191024,27.41791163143569
1450,433404.1471949031,36.292746510610165,0.38780585789082,0.2852396379737353,0.14626943782652305,26.44837670571695
1450,504722.7848878032,42.21200840024977,0.2377459847334447,0.32139584077659067,0.09171082067090844,17.196409124599313
1450,441301.98949333606,35.36146252960668,0.37119770229910515,0.3082225118485416,0.07469640675351949,25.191919269089492
1450,434233.93920280284,49.92575021307727,0.27882661974556056,0.5098463329283668,0.0,23.884899665238123
1450,422517.5880243932,39.02427597821761,0.30679131691693357,0.5157754055570636,0.19164841946514766,30.420458745071983
1450,537323.8604187156,53.214409883291125,0.228512343810249,0.6074430314663897,0.09478604880918208,18.437780847949085
1450,399213.6770637969,41.63654464558364,0.2765874462717087,0.427393904728274,0.08604298321744817,23.416104458523865
1450,470100.4868473163,44.69276951180389,0.08653063325231439,0.524073789659071,0.16442881828068603,18.218780977354367
1450,536721.0441499406,52.66335071587415,0.5008755386185139,0.33486866962297585,0.17993783417606837,37.84414003107355
1450,478248.05942800373,36.140425487385706,0.273910017699915,0.5507907126159357,0.1389564310975397,26.904116890869798
1450,416375.42223770765,33.33929925252216,0.12192618924365292,0.3536111889657954,0.16409533829613554,16.792152241843613
